2	src/modules/social-care/domain/events/factory.ts
2	src/modules/social-care/domain/entities/patient/index.ts
2	src/modules/social-care/domain/entities/patient/family.ts
2	src/modules/social-care/domain/entities/patient/core.ts
2	src/modules/social-care/domain/entities/patient/assessments.ts
2	src/modules/social-care/application/use-cases/update-socioeconomic-situation.use-case.ts
2	src/modules/people-context/interface/adapter/http/webhooks/logto.webhook.ts
2	src/modules/people-context/domain/repository/person.repository.port.ts
2	src/modules/people-context/domain/entities/person.ts
2	src/infrastructure/auth/logto/management.client.ts
1	tsconfig.json
1	src/shared/uuid-pattern/package.json
1	src/shared/tests/unit/fn-pattern/types.spec.ts
1	src/shared/tests/unit/fn-pattern/pipe.spec.ts
1	src/shared/tests/unit/fn-pattern/list.spec.ts
1	src/shared/tests/unit/fn-pattern/curry.spec.ts
1	src/shared/tests/unit/aggregate-root/aggregate.spec.ts
1	src/shared/tests/unit/aggregate-root/aggregate-root-legacy.spec.ts
1	src/shared/tests/perf/imutable-list.hasDuplicates.perf.test.ts
1	src/shared/tests/bench/list-unique.bench.ts
1	src/shared/result-pattern/package.json
1	src/shared/result-pattern/index.ts
1	src/shared/ports/use-case.port.ts
1	src/shared/ports/runtime.port.ts
1	src/shared/ports/notifier.port.ts
1	src/shared/ports/mapper.port.ts
1	src/shared/ports/id-provider.port.ts
1	src/shared/ports/event-bus.port.ts
1	src/shared/ports/clock.port.ts
1	src/shared/option-pattern/package.json
1	src/shared/option-pattern/index.ts
1	src/shared/option-pattern/Option.ts
1	src/shared/fn-pattern/types.ts
1	src/shared/fn-pattern/package.json
1	src/shared/fn-pattern/index.ts
1	src/shared/erros-pattern/package.json
1	src/shared/erros-pattern/index.ts
1	src/shared/erros-pattern/DomainError.ts
1	src/shared/aggregate-root/AggregateRoot.ts
1	src/shared/adapters/uuid-v7.adapter.ts
1	src/shared/adapters/system-clock.adapter.ts
1	src/shared/adapters/noop-notifier.adapter.ts
1	src/shared/adapters/in-memory-event-bus.adapter.ts
1	src/modules/social-care/interface/outbox/postgres-outbox.repository.ts
1	src/modules/social-care/interface/dto/social-assessment.dto.ts
1	src/modules/social-care/interface/dto/enums/housing-condition.enums.ts
1	src/modules/social-care/interface/adapter/http/controllers/tests/register-appointment.controller.spec.ts
1	src/modules/social-care/interface/adapter/commands/tests/unit/command.adapters.spec.ts
1	src/modules/social-care/interface/adapter/commands/report-rights-violation.command.adapter.ts
1	src/modules/social-care/interface/adapter/commands/remove-family-member.command.adapter.ts
1	src/modules/social-care/interface/adapter/commands/register-new-patient.command.adapter.ts
1	src/modules/social-care/interface/adapter/commands/register-appointment.command.adapter.ts
1	src/modules/social-care/interface/adapter/commands/create-referral.command.adapter.ts
1	src/modules/social-care/interface/adapter/commands/assign-primary-caregiver.command.adapter.ts
1	src/modules/social-care/interface/adapter/commands/add-family-member.command.adapter.ts
1	src/modules/social-care/domain/value-objects/timestamp.valueObject.ts
1	src/modules/social-care/domain/value-objects/socioEconomicSituation.valueObject.ts
1	src/modules/social-care/domain/value-objects/socialHealthSummary.valueObject.ts
1	src/modules/social-care/domain/value-objects/personId.valueObject.ts
1	src/modules/social-care/domain/value-objects/housingCondition.valueObject.ts
1	src/modules/social-care/domain/value-objects/communitySupportNetwork.valueObject.ts
1	src/modules/social-care/domain/value-objects/SocialBenefitsCollection.valueObject.ts
1	src/modules/social-care/domain/value-objects/FamilyMemberId.valueObject.ts
1	src/modules/social-care/domain/value-objects/Diagnosis.valueObject.ts
1	src/modules/social-care/domain/tests/unit/events/patient-events.spec.ts
1	src/modules/social-care/domain/tests/unit/errors/SocialBenefit.error.spec.ts
1	src/modules/social-care/domain/tests/unit/errors/Patient.error.spec.ts
1	src/modules/social-care/domain/errors/index.ts
1	src/modules/social-care/domain/errors/Timestamp.error.ts
1	src/modules/social-care/domain/errors/SocioEconomicSituation.error.ts
1	src/modules/social-care/domain/errors/SocialHealthSummary.error.ts
1	src/modules/social-care/domain/errors/SocialCareAppointment.error.ts
1	src/modules/social-care/domain/errors/SocialBenefitsCollection.error.ts
1	src/modules/social-care/domain/errors/SocialBenefit.error.ts
1	src/modules/social-care/domain/errors/RightsViolationReport.error.ts
1	src/modules/social-care/domain/errors/Referral.error.ts
1	src/modules/social-care/domain/errors/PersonId.error.ts
1	src/modules/social-care/domain/errors/Patient.error.ts
1	src/modules/social-care/domain/errors/ICDCode.error.ts
1	src/modules/social-care/domain/errors/HousingCondition.error.ts
1	src/modules/social-care/domain/errors/FamilyMemberId.error.ts
1	src/modules/social-care/domain/errors/FamilyMember.error.ts
1	src/modules/social-care/domain/errors/Diagnosis.error.ts
1	src/modules/social-care/domain/errors/CommunitySupportNetwork.error.ts
1	src/modules/social-care/domain/entities/index.ts
1	src/modules/social-care/domain/entities/SocialCareAppointment.entity.ts
1	src/modules/social-care/domain/entities/RightsViolationReport.entity.ts
1	src/modules/social-care/domain/entities/Referral.entity.ts
1	src/modules/social-care/domain/entities/FamilyMember.entity.ts
1	src/modules/social-care/application/ports/commands/update-socioeconomic-situation.command.ts
1	src/modules/social-care/application/ports/commands/update-housing-condition.command.ts
1	src/modules/social-care/application/ports/commands/report-rights-violation.command.ts
1	src/modules/social-care/application/ports/commands/remove-family-member.command.ts
1	src/modules/social-care/application/ports/commands/register-new-patient.command.ts
1	src/modules/social-care/application/ports/commands/register-appointment.command.ts
1	src/modules/social-care/application/ports/commands/create-referral.command.ts
1	src/modules/social-care/application/ports/commands/assign-primary-caregiver.command.ts
1	src/modules/social-care/application/ports/commands/add-family-member.command.ts
1	src/modules/social-care/application/errors/command.error.ts
1	src/modules/social-care/application/errors/application.error.ts
1	src/modules/people-context/application/ports/commands/register-person-from-logto.command.ts
1	src/infrastructure/runtime/bun/runtime.adapter.ts
1	src/infrastructure/runtime/bun/index.ts
1	src/infrastructure/auth/logto/types/logto.types.ts
1	src/index.ts
1	handbook/tooling/bun/bun_docs/docs.json
1	handbook/tooling/Hono/examples/menu.data.ts
1	SOCIAL_CARE/bruno.json
1	.vscode/settings.json
1	.vscode/launch.json
